date,city,price
2004-07-01,TX-Dallas,116.9
2004-07-01,WA-Seattle,133.2
2004-07-01,Composite-10,182.69
2004-07-01,Composite-20,167.4
2004-07-01,National-US,152.34
2004-08-01,AZ-Phoenix,138.6
2004-08-01,CA-Los Angeles,213.49
2004-08-01,CA-San Diego,227.67
2004-08-01,CA-San Francisco,175.89
2004-08-01,CO-Denver,131.83
2004-08-01,DC-Washington,195.39
2004-08-01,FL-Miami,186.78
2004-08-01,FL-Tampa,163.09
2004-08-01,GA-Atlanta,122.8
2004-08-01,IL-Chicago,144.76
2004-08-01,MA-Boston,170.9
2004-08-01,MI-Detroit,122.2
2004-08-01,MN-Minneapolis,158.6
2004-08-01,NC-Charlotte,113.54
2004-08-01,NV-Las Vegas,201.71
2004-08-01,NY-New York,177.93
2004-08-01,OH-Cleveland,119.46
2004-08-01,OR-Portland,130.89
2004-08-01,TX-Dallas,117.1
2004-08-01,WA-Seattle,134.2
2004-08-01,Composite-10,184.95
2004-08-01,Composite-20,169.3
2004-08-01,National-US,153.81
2004-09-01,AZ-Phoenix,141.6
2004-09-01,CA-Los Angeles,215.08
2004-09-01,CA-San Diego,230.64
2004-09-01,CA-San Francisco,178.15
2004-09-01,CO-Denver,131.87
2004-09-01,DC-Washington,198.24
2004-09-01,FL-Miami,190.68
2004-09-01,FL-Tampa,165.89
2004-09-01,GA-Atlanta,123.3
2004-09-01,IL-Chicago,146.04
2004-09-01,MA-Boston,172.18
2004-09-01,MI-Detroit,122.7
2004-09-01,MN-Minneapolis,159.3
2004-09-01,NC-Charlotte,113.4
2004-09-01,NV-Las Vegas,205.49
2004-09-01,NY-New York,179.79
2004-09-01,OH-Cleveland,119.75
2004-09-01,OR-Portland,132.47
2004-09-01,TX-Dallas,116.9
2004-09-01,WA-Seattle,135.2
2004-09-01,Composite-10,186.91
2004-09-01,Composite-20,170.9
2004-09-01,National-US,155.11
2004-10-01,AZ-Phoenix,145.0
2004-10-01,CA-Los Angeles,215.74
2004-10-01,CA-San Diego,232.28
2004-10-01,CA-San Francisco,180.75
2004-10-01,CO-Denver,132.18
2004-10-01,DC-Washington,200.79
2004-10-01,FL-Miami,194.29
2004-10-01,FL-Tampa,168.7
2004-10-01,GA-Atlanta,123.2
2004-10-01,IL-Chicago,146.89
2004-10-01,MA-Boston,173.97
2004-10-01,MI-Detroit,123.0
2004-10-01,MN-Minneapolis,160.1
2004-10-01,NC-Charlotte,113.34
2004-10-01,NV-Las Vegas,207.07
2004-10-01,NY-New York,181.9
2004-10-01,OH-Cleveland,119.55
2004-10-01,OR-Portland,133.67
2004-10-01,TX-Dallas,116.7
2004-10-01,WA-Seattle,136.0
2004-10-01,Composite-10,188.65
2004-10-01,Composite-20,172.4
2004-10-01,National-US,156.3
2004-11-01,AZ-Phoenix,148.5
2004-11-01,CA-Los Angeles,216.58
2004-11-01,CA-San Diego,232.63
2004-11-01,CA-San Francisco,183.15
2004-11-01,CO-Denver,132.16
2004-11-01,DC-Washington,203.31
2004-11-01,FL-Miami,197.64
2004-11-01,FL-Tampa,171.33
2004-11-01,GA-Atlanta,123.2
2004-11-01,IL-Chicago,147.86
2004-11-01,MA-Boston,174.04
2004-11-01,MI-Detroit,123.2
2004-11-01,MN-Minneapolis,160.5
2004-11-01,NC-Charlotte,113.75
2004-11-01,NV-Las Vegas,207.48
2004-11-01,NY-New York,183.69
2004-11-01,OH-Cleveland,119.41
2004-11-01,OR-Portland,134.55
2004-11-01,TX-Dallas,116.4
2004-11-01,WA-Seattle,137.3
2004-11-01,Composite-10,190.08
2004-11-01,Composite-20,173.6
2004-11-01,National-US,157.5
2004-12-01,AZ-Phoenix,152.3
2004-12-01,CA-Los Angeles,217.34
2004-12-01,CA-San Diego,233.08
2004-12-01,CA-San Francisco,185.72
2004-12-01,CO-Denver,132.4
2004-12-01,DC-Washington,206.06
2004-12-01,FL-Miami,201.37
2004-12-01,FL-Tampa,174.06
2004-12-01,GA-Atlanta,123.5
2004-12-01,IL-Chicago,148.85
2004-12-01,MA-Boston,173.42
2004-12-01,MI-Detroit,123.2
2004-12-01,MN-Minneapolis,160.4
2004-12-01,NC-Charlotte,114.15
2004-12-01,NV-Las Vegas,207.62
2004-12-01,NY-New York,185.16
2004-12-01,OH-Cleveland,119.58
2004-12-01,OR-Portland,134.96
2004-12-01,TX-Dallas,116.5
2004-12-01,WA-Seattle,138.6
2004-12-01,Composite-10,191.42
2004-12-01,Composite-20,174.8
2004-12-01,National-US,158.67
2005-01-01,AZ-Phoenix,155.4
2005-01-01,CA-Los Angeles,219.41
2005-01-01,CA-San Diego,233.78
2005-01-01,CA-San Francisco,189.35
2005-01-01,CO-Denver,132.34
2005-01-01,DC-Washington,208.63
2005-01-01,FL-Miami,205.42
2005-01-01,FL-Tampa,177.04
2005-01-01,GA-Atlanta,123.8
2005-01-01,IL-Chicago,149.69
2005-01-01,MA-Boston,173.43
2005-01-01,MI-Detroit,123.0
2005-01-01,MN-Minneapolis,161.0
2005-01-01,NC-Charlotte,114.26
2005-01-01,NV-Las Vegas,207.35
2005-01-01,NY-New York,187.19
2005-01-01,OH-Cleveland,120.1
2005-01-01,OR-Portland,135.46
2005-01-01,TX-Dallas,116.3
2005-01-01,WA-Seattle,140.1
2005-01-01,Composite-10,193.35
2005-01-01,Composite-20,176.4
2005-01-01,National-US,160.13
2005-02-01,AZ-Phoenix,160.0
2005-02-01,CA-Los Angeles,222.29
2005-02-01,CA-San Diego,235.64
2005-02-01,CA-San Francisco,193.5
2005-02-01,CO-Denver,132.63
2005-02-01,DC-Washington,212.24
2005-02-01,FL-Miami,209.67
2005-02-01,FL-Tampa,180.06
2005-02-01,GA-Atlanta,124.2
2005-02-01,IL-Chicago,151.02
2005-02-01,MA-Boston,174.76
2005-02-01,MI-Detroit,123.1
2005-02-01,MN-Minneapolis,161.0
2005-02-01,NC-Charlotte,114.32
2005-02-01,NV-Las Vegas,209.31
2005-02-01,NY-New York,189.29
2005-02-01,OH-Cleveland,120.11
2005-02-01,OR-Portland,136.35
2005-02-01,TX-Dallas,116.4
2005-02-01,WA-Seattle,141.3
2005-02-01,Composite-10,195.87
2005-02-01,Composite-20,178.5
2005-02-01,National-US,161.93
2005-03-01,AZ-Phoenix,165.9
2005-03-01,CA-Los Angeles,226.75
2005-03-01,CA-San Diego,236.56
2005-03-01,CA-San Francisco,198.3
2005-03-01,CO-Denver,132.73
2005-03-01,DC-Washington,217.86
2005-03-01,FL-Miami,215.44
2005-03-01,FL-Tampa,183.74
2005-03-01,GA-Atlanta,124.7
2005-03-01,IL-Chicago,151.85
2005-03-01,MA-Boston,176.92
2005-03-01,MI-Detroit,123.4
2005-03-01,MN-Minneapolis,161.1
2005-03-01,NC-Charlotte,114.31
2005-03-01,NV-Las Vegas,210.98
2005-03-01,NY-New York,192.17
2005-03-01,OH-Cleveland,119.72
2005-03-01,OR-Portland,138.3
2005-03-01,TX-Dallas,117.3
2005-03-01,WA-Seattle,143.7
2005-03-01,Composite-10,199.21
2005-03-01,Composite-20,181.3
2005-03-01,National-US,164.58
2005-04-01,AZ-Phoenix,173.0
2005-04-01,CA-Los Angeles,231.59
2005-04-01,CA-San Diego,239.58
2005-04-01,CA-San Francisco,201.86
2005-04-01,CO-Denver,133.85
2005-04-01,DC-Washington,224.09
2005-04-01,FL-Miami,221.42
2005-04-01,FL-Tampa,187.22
2005-04-01,GA-Atlanta,125.9
2005-04-01,IL-Chicago,153.28
2005-04-01,MA-Boston,179.04
2005-04-01,MI-Detroit,124.3
2005-04-01,MN-Minneapolis,162.0
2005-04-01,NC-Charlotte,114.91
2005-04-01,NV-Las Vegas,214.52
2005-04-01,NY-New York,194.1
2005-04-01,OH-Cleveland,120.65
2005-04-01,OR-Portland,141.14
2005-04-01,TX-Dallas,118.3
2005-04-01,WA-Seattle,146.2
2005-04-01,Composite-10,202.51
2005-04-01,Composite-20,184.2
2005-04-01,National-US,167.0
2005-05-01,AZ-Phoenix,180.1
2005-05-01,CA-Los Angeles,236.68
2005-05-01,CA-San Diego,242.0
2005-05-01,CA-San Francisco,205.52
2005-05-01,CO-Denver,134.82
2005-05-01,DC-Washington,229.87
2005-05-01,FL-Miami,227.1
2005-05-01,FL-Tampa,191.36
2005-05-01,GA-Atlanta,127.1
2005-05-01,IL-Chicago,154.72
2005-05-01,MA-Boston,181.17
2005-05-01,MI-Detroit,125.3
2005-05-01,MN-Minneapolis,163.4
2005-05-01,NC-Charlotte,116.09
2005-05-01,NV-Las Vegas,217.28
2005-05-01,NY-New York,195.96
2005-05-01,OH-Cleveland,121.87
2005-05-01,OR-Portland,144.36
2005-05-01,TX-Dallas,119.4
2005-05-01,WA-Seattle,148.9
2005-05-01,Composite-10,205.76
2005-05-01,Composite-20,187.2
2005-05-01,National-US,169.54
2005-06-01,AZ-Phoenix,188.9
2005-06-01,CA-Los Angeles,241.7
2005-06-01,CA-San Diego,245.35
2005-06-01,CA-San Francisco,208.92
2005-06-01,CO-Denver,135.71
2005-06-01,DC-Washington,235.38
2005-06-01,FL-Miami,233.42
2005-06-01,FL-Tampa,196.6
2005-06-01,GA-Atlanta,128.5
2005-06-01,IL-Chicago,156.16
2005-06-01,MA-Boston,181.33
2005-06-01,MI-Detroit,125.4
2005-06-01,MN-Minneapolis,165.0
2005-06-01,NC-Charlotte,117.97
2005-06-01,NV-Las Vegas,219.87
2005-06-01,NY-New York,197.77
2005-06-01,OH-Cleveland,122.43
2005-06-01,OR-Portland,148.37
2005-06-01,TX-Dallas,120.0
2005-06-01,WA-Seattle,151.7
2005-06-01,Composite-10,208.86
2005-06-01,Composite-20,190.1
2005-06-01,National-US,172.01
2005-07-01,AZ-Phoenix,197.1
2005-07-01,CA-Los Angeles,246.37
2005-07-01,CA-San Diego,247.33
2005-07-01,CA-San Francisco,211.56
2005-07-01,CO-Denver,136.47
2005-07-01,DC-Washington,239.5
2005-07-01,FL-Miami,238.98
2005-07-01,FL-Tampa,201.65
2005-07-01,GA-Atlanta,129.0
2005-07-01,IL-Chicago,157.38
2005-07-01,MA-Boston,181.9
2005-07-01,MI-Detroit,125.7
2005-07-01,MN-Minneapolis,166.0
2005-07-01,NC-Charlotte,119.02
2005-07-01,NV-Las Vegas,221.93
2005-07-01,NY-New York,199.86
2005-07-01,OH-Cleveland,122.78
2005-07-01,OR-Portland,151.82
2005-07-01,TX-Dallas,120.8
2005-07-01,WA-Seattle,154.1
2005-07-01,Composite-10,211.65
2005-07-01,Composite-20,192.6
2005-07-01,National-US,174.1
2005-08-01,AZ-Phoenix,204.9
2005-08-01,CA-Los Angeles,251.1
2005-08-01,CA-San Diego,248.45
2005-08-01,CA-San Francisco,212.86
2005-08-01,CO-Denver,137.19
2005-08-01,DC-Washington,242.06
2005-08-01,FL-Miami,245.24
2005-08-01,FL-Tampa,207.21
2005-08-01,GA-Atlanta,129.5
2005-08-01,IL-Chicago,157.81
2005-08-01,MA-Boston,181.67
2005-08-01,MI-Detroit,125.6
2005-08-01,MN-Minneapolis,167.1
2005-08-01,NC-Charlotte,119.83
2005-08-01,NV-Las Vegas,224.51
2005-08-01,NY-New York,202.33
2005-08-01,OH-Cleveland,123.16
2005-08-01,OR-Portland,155.04
2005-08-01,TX-Dallas,121.1
2005-08-01,WA-Seattle,156.6
2005-08-01,Composite-10,214.13
2005-08-01,Composite-20,194.9
2005-08-01,National-US,175.92
2005-09-01,AZ-Phoenix,211.4
2005-09-01,CA-Los Angeles,255.85
2005-09-01,CA-San Diego,249.03
2005-09-01,CA-San Francisco,214.73
2005-09-01,CO-Denver,137.6
2005-09-01,DC-Washington,244.11
2005-09-01,FL-Miami,251.21
2005-09-01,FL-Tampa,213.19
2005-09-01,GA-Atlanta,129.4
2005-09-01,IL-Chicago,159.32
2005-09-01,MA-Boston,182.45
2005-09-01,MI-Detroit,126.0
2005-09-01,MN-Minneapolis,168.4
2005-09-01,NC-Charlotte,119.6
2005-09-01,NV-Las Vegas,226.59
2005-09-01,NY-New York,204.83
2005-09-01,OH-Cleveland,123.17
2005-09-01,OR-Portland,158.22
2005-09-01,TX-Dallas,121.6
2005-09-01,WA-Seattle,158.9
2005-09-01,Composite-10,216.77
2005-09-01,Composite-20,197.3
2005-09-01,National-US,177.61
2005-10-01,AZ-Phoenix,215.9
2005-10-01,CA-Los Angeles,260.16
2005-10-01,CA-San Diego,249.79
2005-10-01,CA-San Francisco,215.55
2005-10-01,CO-Denver,137.69
2005-10-01,DC-Washington,245.44
2005-10-01,FL-Miami,256.99
2005-10-01,FL-Tampa,219.16
2005-10-01,GA-Atlanta,129.6
2005-10-01,IL-Chicago,160.47
2005-10-01,MA-Boston,182.07
2005-10-01,MI-Detroit,126.2
2005-10-01,MN-Minneapolis,169.4
2005-10-01,NC-Charlotte,120.29
2005-10-01,NV-Las Vegas,227.81
2005-10-01,NY-New York,207.64
2005-10-01,OH-Cleveland,123.13
2005-10-01,OR-Portland,160.44
2005-10-01,TX-Dallas,121.6
2005-10-01,WA-Seattle,161.0
2005-10-01,Composite-10,219.07
2005-10-01,Composite-20,199.4
2005-10-01,National-US,178.76
2005-11-01,AZ-Phoenix,219.1
2005-11-01,CA-Los Angeles,262.56
2005-11-01,CA-San Diego,250.34
2005-11-01,CA-San Francisco,215.7
2005-11-01,CO-Denver,137.53
2005-11-01,DC-Washington,246.7
2005-11-01,FL-Miami,261.0
2005-11-01,FL-Tampa,223.85
2005-11-01,GA-Atlanta,129.8
2005-11-01,IL-Chicago,162.44
2005-11-01,MA-Boston,181.69
2005-11-01,MI-Detroit,126.6
2005-11-01,MN-Minneapolis,170.3
2005-11-01,NC-Charlotte,120.26
2005-11-01,NV-Las Vegas,228.77
2005-11-01,NY-New York,210.3
2005-11-01,OH-Cleveland,122.72
2005-11-01,OR-Portland,162.49
2005-11-01,TX-Dallas,122.1
2005-11-01,WA-Seattle,162.7
2005-11-01,Composite-10,220.81
2005-11-01,Composite-20,200.9
2005-11-01,National-US,179.68
2005-12-01,AZ-Phoenix,220.7
2005-12-01,CA-Los Angeles,264.77
2005-12-01,CA-San Diego,248.55
2005-12-01,CA-San Francisco,215.11
2005-12-01,CO-Denver,137.5
2005-12-01,DC-Washington,247.37
2005-12-01,FL-Miami,264.83
2005-12-01,FL-Tampa,226.75
2005-12-01,GA-Atlanta,130.2
2005-12-01,IL-Chicago,163.16
2005-12-01,MA-Boston,179.44
2005-12-01,MI-Detroit,127.0
2005-12-01,MN-Minneapolis,170.3
2005-12-01,NC-Charlotte,120.82
2005-12-01,NV-Las Vegas,229.42
2005-12-01,NY-New York,212.68
2005-12-01,OH-Cleveland,122.71
2005-12-01,OR-Portland,164.0
2005-12-01,TX-Dallas,122.2
2005-12-01,WA-Seattle,164.2
2005-12-01,Composite-10,221.91
2005-12-01,Composite-20,201.9
2005-12-01,National-US,180.11
2006-01-01,AZ-Phoenix,221.8
2006-01-01,CA-Los Angeles,265.92
2006-01-01,CA-San Diego,247.46
2006-01-01,CA-San Francisco,214.78
2006-01-01,CO-Denver,137.42
2006-01-01,DC-Washington,247.7
2006-01-01,FL-Miami,268.25
2006-01-01,FL-Tampa,228.98
2006-01-01,GA-Atlanta,130.5
2006-01-01,IL-Chicago,163.98
2006-01-01,MA-Boston,178.17
2006-01-01,MI-Detroit,126.6
2006-01-01,MN-Minneapolis,169.5
2006-01-01,NC-Charlotte,119.96
2006-01-01,NV-Las Vegas,230.48
2006-01-01,NY-New York,213.5
2006-01-01,OH-Cleveland,122.12
2006-01-01,OR-Portland,165.33
2006-01-01,TX-Dallas,121.9
2006-01-01,WA-Seattle,165.4
2006-01-01,Composite-10,222.46
2006-01-01,Composite-20,202.4
2006-01-01,National-US,180.83
2006-02-01,AZ-Phoenix,222.6
2006-02-01,CA-Los Angeles,267.75
2006-02-01,CA-San Diego,247.89
2006-02-01,CA-San Francisco,215.5
2006-02-01,CO-Denver,137.12
2006-02-01,DC-Washington,248.39
2006-02-01,FL-Miami,271.68
2006-02-01,FL-Tampa,230.91
2006-02-01,GA-Atlanta,130.6
2006-02-01,IL-Chicago,164.67
2006-02-01,MA-Boston,176.28
2006-02-01,MI-Detroit,126.3
2006-02-01,MN-Minneapolis,169.3
2006-02-01,NC-Charlotte,120.51
2006-02-01,NV-Las Vegas,231.94
2006-02-01,NY-New York,214.47
2006-02-01,OH-Cleveland,121.04
2006-02-01,OR-Portland,167.03
2006-02-01,TX-Dallas,121.3
2006-02-01,WA-Seattle,167.0
2006-02-01,Composite-10,223.38
2006-02-01,Composite-20,203.1
2006-02-01,National-US,181.5
2006-03-01,AZ-Phoenix,223.5
2006-03-01,CA-Los Angeles,268.23
2006-03-01,CA-San Diego,248.09
2006-03-01,CA-San Francisco,216.04
2006-03-01,CO-Denver,136.93
2006-03-01,DC-Washington,248.86
2006-03-01,FL-Miami,274.02
2006-03-01,FL-Tampa,233.57
2006-03-01,GA-Atlanta,130.6
2006-03-01,IL-Chicago,164.89
2006-03-01,MA-Boston,177.12
2006-03-01,MI-Detroit,126.1
2006-03-01,MN-Minneapolis,168.7
2006-03-01,NC-Charlotte,121.41
2006-03-01,NV-Las Vegas,232.38
2006-03-01,NY-New York,214.33
2006-03-01,OH-Cleveland,120.58
2006-03-01,OR-Portland,169.87
2006-03-01,TX-Dallas,121.5
2006-03-01,WA-Seattle,169.4
2006-03-01,Composite-10,223.75
2006-03-01,Composite-20,203.6
2006-03-01,National-US,182.75
2006-04-01,AZ-Phoenix,225.1
2006-04-01,CA-Los Angeles,270.44
2006-04-01,CA-San Diego,249.35
2006-04-01,CA-San Francisco,217.52
2006-04-01,CO-Denver,137.28
2006-04-01,DC-Washington,250.17
2006-04-01,FL-Miami,276.37
2006-04-01,FL-Tampa,235.85
2006-04-01,GA-Atlanta,131.5
2006-04-01,IL-Chicago,165.58
2006-04-01,MA-Boston,177.62
2006-04-01,MI-Detroit,124.3
2006-04-01,MN-Minneapolis,169.6
2006-04-01,NC-Charlotte,123.38
2006-04-01,NV-Las Vegas,233.78
2006-04-01,NY-New York,214.97
2006-04-01,OH-Cleveland,120.85
2006-04-01,OR-Portland,172.59
2006-04-01,TX-Dallas,122.4
2006-04-01,WA-Seattle,172.2
2006-04-01,Composite-10,224.99
2006-04-01,Composite-20,204.8
2006-04-01,National-US,183.65
2006-05-01,AZ-Phoenix,226.5
2006-05-01,CA-Los Angeles,272.12
2006-05-01,CA-San Diego,249.14
2006-05-01,CA-San Francisco,218.37
2006-05-01,CO-Denver,138.31
2006-05-01,DC-Washington,251.07
2006-05-01,FL-Miami,278.68
2006-05-01,FL-Tampa,237.92
2006-05-01,GA-Atlanta,132.7
2006-05-01,IL-Chicago,166.61
2006-05-01,MA-Boston,178.61
2006-05-01,MI-Detroit,123.7
2006-05-01,MN-Minneapolis,170.3
2006-05-01,NC-Charlotte,124.7
2006-05-01,NV-Las Vegas,234.39
2006-05-01,NY-New York,215.57
2006-05-01,OH-Cleveland,121.8
2006-05-01,OR-Portland,175.2
2006-05-01,TX-Dallas,123.2
2006-05-01,WA-Seattle,174.8
2006-05-01,Composite-10,225.99
2006-05-01,Composite-20,205.8
2006-05-01,National-US,184.39
2006-06-01,AZ-Phoenix,227.4
2006-06-01,CA-Los Angeles,273.22
2006-06-01,CA-San Diego,249.6
2006-06-01,CA-San Francisco,218.12
2006-06-01,CO-Denver,139.46
2006-06-01,DC-Washington,250.99
2006-06-01,FL-Miami,278.22
2006-06-01,FL-Tampa,237.68
2006-06-01,GA-Atlanta,134.0
2006-06-01,IL-Chicago,167.1
2006-06-01,MA-Boston,177.9
2006-06-01,MI-Detroit,123.1
2006-06-01,MN-Minneapolis,170.9
2006-06-01,NC-Charlotte,126.48
2006-06-01,NV-Las Vegas,233.75
2006-06-01,NY-New York,215.83
2006-06-01,OH-Cleveland,122.93
2006-06-01,OR-Portland,177.72
2006-06-01,TX-Dallas,124.5
2006-06-01,WA-Seattle,177.8
2006-06-01,Composite-10,226.29
2006-06-01,Composite-20,206.3
2006-06-01,National-US,184.56
2006-07-01,AZ-Phoenix,227.3
2006-07-01,CA-Los Angeles,273.85
2006-07-01,CA-San Diego,249.05
2006-07-01,CA-San Francisco,217.63
2006-07-01,CO-Denver,140.26
2006-07-01,DC-Washington,249.92
2006-07-01,FL-Miami,278.33
2006-07-01,FL-Tampa,238.09
2006-07-01,GA-Atlanta,134.9
2006-07-01,IL-Chicago,167.57
2006-07-01,MA-Boston,177.79
2006-07-01,MI-Detroit,123.2
2006-07-01,MN-Minneapolis,170.7
2006-07-01,NC-Charlotte,127.96
2006-07-01,NV-Las Vegas,234.29
2006-07-01,NY-New York,215.25
2006-07-01,OH-Cleveland,123.49
2006-07-01,OR-Portland,179.66
2006-07-01,TX-Dallas,125.3
2006-07-01,WA-Seattle,179.9
2006-07-01,Composite-10,226.17
2006-07-01,Composite-20,206.5
2006-07-01,National-US,184.62
2006-08-01,AZ-Phoenix,227.0
2006-08-01,CA-Los Angeles,273.8
2006-08-01,CA-San Diego,247.3
2006-08-01,CA-San Francisco,217.22
2006-08-01,CO-Denver,140.28
2006-08-01,DC-Washington,247.94
2006-08-01,FL-Miami,276.8
2006-08-01,FL-Tampa,236.82
2006-08-01,GA-Atlanta,135.2
2006-08-01,IL-Chicago,167.99
2006-08-01,MA-Boston,177.28
2006-08-01,MI-Detroit,123.0
2006-08-01,MN-Minneapolis,170.9
2006-08-01,NC-Charlotte,128.72
2006-08-01,NV-Las Vegas,234.78
2006-08-01,NY-New York,214.34
2006-08-01,OH-Cleveland,123.39
2006-08-01,OR-Portland,181.02
2006-08-01,TX-Dallas,125.7
2006-08-01,WA-Seattle,181.8
2006-08-01,Composite-10,225.54
2006-08-01,Composite-20,206.1
2006-08-01,National-US,184.42
2006-09-01,AZ-Phoenix,225.2
2006-09-01,CA-Los Angeles,273.94
2006-09-01,CA-San Diego,246.6
2006-09-01,CA-San Francisco,216.37
2006-09-01,CO-Denver,139.65
2006-09-01,DC-Washington,244.78
2006-09-01,FL-Miami,277.23
2006-09-01,FL-Tampa,236.42
2006-09-01,GA-Atlanta,135.1
2006-09-01,IL-Chicago,168.6
2006-09-01,MA-Boston,176.34
2006-09-01,MI-Detroit,122.5
2006-09-01,MN-Minneapolis,171.1
2006-09-01,NC-Charlotte,129.04
2006-09-01,NV-Las Vegas,234.71
2006-09-01,NY-New York,214.09
2006-09-01,OH-Cleveland,122.27
2006-09-01,OR-Portland,181.71
2006-09-01,TX-Dallas,125.1
2006-09-01,WA-Seattle,183.0
2006-09-01,Composite-10,225.1
2006-09-01,Composite-20,205.8
2006-09-01,National-US,184.21
2006-10-01,AZ-Phoenix,224.5
2006-10-01,CA-Los Angeles,273.66
2006-10-01,CA-San Diego,244.03
2006-10-01,CA-San Francisco,215.42
2006-10-01,CO-Denver,138.62
2006-10-01,DC-Washington,243.73
2006-10-01,FL-Miami,278.91
2006-10-01,FL-Tampa,234.02
2006-10-01,GA-Atlanta,134.7
2006-10-01,IL-Chicago,168.59
2006-10-01,MA-Boston,175.72
2006-10-01,MI-Detroit,121.7
2006-10-01,MN-Minneapolis,170.6
2006-10-01,NC-Charlotte,128.51
2006-10-01,NV-Las Vegas,233.8
2006-10-01,NY-New York,214.29
2006-10-01,OH-Cleveland,121.43
2006-10-01,OR-Portland,181.62
2006-10-01,TX-Dallas,124.5
2006-10-01,WA-Seattle,183.7
2006-10-01,Composite-10,224.74
2006-10-01,Composite-20,205.4
2006-10-01,National-US,184.07
2006-11-01,AZ-Phoenix,223.1
2006-11-01,CA-Los Angeles,273.05
2006-11-01,CA-San Diego,242.11
2006-11-01,CA-San Francisco,213.84
2006-11-01,CO-Denver,137.65
2006-11-01,DC-Washington,242.28
2006-11-01,FL-Miami,280.3
2006-11-01,FL-Tampa,232.86
2006-11-01,GA-Atlanta,134.1
2006-11-01,IL-Chicago,168.18
2006-11-01,MA-Boston,172.59
2006-11-01,MI-Detroit,120.9
2006-11-01,MN-Minneapolis,169.8
2006-11-01,NC-Charlotte,128.94
2006-11-01,NV-Las Vegas,232.56
2006-11-01,NY-New York,214.24
2006-11-01,OH-Cleveland,120.3
2006-11-01,OR-Portland,181.34
2006-11-01,TX-Dallas,123.8
2006-11-01,WA-Seattle,183.8
2006-11-01,Composite-10,223.94
2006-11-01,Composite-20,204.6
2006-11-01,National-US,183.64
2006-12-01,AZ-Phoenix,221.5
2006-12-01,CA-Los Angeles,270.03
2006-12-01,CA-San Diego,238.08
2006-12-01,CA-San Francisco,212.13
2006-12-01,CO-Denver,137.11
2006-12-01,DC-Washington,240.45
2006-12-01,FL-Miami,280.87
2006-12-01,FL-Tampa,230.91
2006-12-01,GA-Atlanta,134.0
2006-12-01,IL-Chicago,167.65
2006-12-01,MA-Boston,170.31
2006-12-01,MI-Detroit,119.5
2006-12-01,MN-Minneapolis,168.8
2006-12-01,NC-Charlotte,128.88
2006-12-01,NV-Las Vegas,231.57
2006-12-01,NY-New York,213.79
2006-12-01,OH-Cleveland,119.59
2006-12-01,OR-Portland,180.27
2006-12-01,TX-Dallas,123.6
2006-12-01,WA-Seattle,183.9
2006-12-01,Composite-10,222.39
2006-12-01,Composite-20,203.3
2006-12-01,National-US,183.24
2007-01-01,AZ-Phoenix,220.2
2007-01-01,CA-Los Angeles,268.68
2007-01-01,CA-San Diego,237.15
2007-01-01,CA-San Francisco,211.78
2007-01-01,CO-Denver,135.86
2007-01-01,DC-Washington,238.85
2007-01-01,FL-Miami,279.42
2007-01-01,FL-Tampa,228.86
2007-01-01,GA-Atlanta,133.4
2007-01-01,IL-Chicago,167.52
2007-01-01,MA-Boston,168.29
2007-01-01,MI-Detroit,117.9
2007-01-01,MN-Minneapolis,167.9
2007-01-01,NC-Charlotte,129.43
2007-01-01,NV-Las Vegas,230.52
2007-01-01,NY-New York,212.78
2007-01-01,OH-Cleveland,118.61
2007-01-01,OR-Portland,179.79
2007-01-01,TX-Dallas,122.6
2007-01-01,WA-Seattle,183.9
2007-01-01,Composite-10,221.31
2007-01-01,Composite-20,202.3
2007-01-01,National-US,182.73
2007-02-01,AZ-Phoenix,218.0
2007-02-01,CA-Los Angeles,266.63
2007-02-01,CA-San Diego,235.53
2007-02-01,CA-San Francisco,210.78
2007-02-01,CO-Denver,134.86
2007-02-01,DC-Washington,237.98
2007-02-01,FL-Miami,279.43
2007-02-01,FL-Tampa,228.46
2007-02-01,GA-Atlanta,133.3
2007-02-01,IL-Chicago,167.49
2007-02-01,MA-Boston,168.04
2007-02-01,MI-Detroit,116.8
2007-02-01,MN-Minneapolis,166.8
2007-02-01,NC-Charlotte,129.31
2007-02-01,NV-Las Vegas,229.64
2007-02-01,NY-New York,212.52
2007-02-01,OH-Cleveland,117.62
2007-02-01,OR-Portland,179.9
2007-02-01,TX-Dallas,122.7
2007-02-01,WA-Seattle,184.8
2007-02-01,Composite-10,220.46
2007-02-01,Composite-20,201.5
2007-02-01,National-US,182.48
2007-03-01,AZ-Phoenix,216.8
2007-03-01,CA-Los Angeles,264.58
2007-03-01,CA-San Diego,233.27
2007-03-01,CA-San Francisco,211.09
2007-03-01,CO-Denver,134.2
2007-03-01,DC-Washington,237.14
2007-03-01,FL-Miami,276.89
2007-03-01,FL-Tampa,226.58
2007-03-01,GA-Atlanta,133.2
2007-03-01,IL-Chicago,167.04
2007-03-01,MA-Boston,168.52
2007-03-01,MI-Detroit,116.4
2007-03-01,MN-Minneapolis,165.5
2007-03-01,NC-Charlotte,130.44
2007-03-01,NV-Las Vegas,228.55
2007-03-01,NY-New York,212.4
2007-03-01,OH-Cleveland,117.6
2007-03-01,OR-Portland,181.72
2007-03-01,TX-Dallas,123.1
2007-03-01,WA-Seattle,186.4
2007-03-01,Composite-10,219.67
2007-03-01,Composite-20,201.0
2007-03-01,National-US,182.21
